case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature,day_of_week,day_of_week##Prefix,day_of_week##Prefix Length,day_of_week##Next-Feature,day_of_week##Last-Feature,hour_of_day,hour_of_day##Prefix,hour_of_day##Prefix Length,hour_of_day##Next-Feature,hour_of_day##Last-Feature
Case 1092,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,53,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,0,13,13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,13
Case 1092,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,53,53,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,0,13,13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,13
Case 1093,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,4,16,16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,16
Case 1093,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,35,35,4,4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,4,16,16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,16
Case 1094,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,4,7,7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,7
Case 1094,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,44,2,2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,4,10,7 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,7
Case 1094,5,0 0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44,0,2 2 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,4,14,7 10 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,7
Case 1095,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,46,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,4,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,16
Case 1095,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,46,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,4,15,15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,16
Case 1095,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,4,15,15 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,16
Case 1096,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,35,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,3,16,16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,9
Case 1096,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,20,35,1,2 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,3,13,16 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,9
Case 1096,20,0 5 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,35,35,2,2 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,3,9,16 13 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 1097,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,4,13,13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,13
Case 1097,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,43,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,4,13,13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,13
Case 1097,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,25,43,4,3 3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,4,9,13 13 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,13
Case 1097,25,0 0 0 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,27,43,0,3 3 4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,4,15,13 13 9 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,7,13
Case 1097,27,0 0 0 25 27 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,28,43,3,3 3 4 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,3,4,7,13 13 9 15 7 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,13,13
Case 1097,28,0 0 0 25 27 28 -1 -1 -1 -1 -1 -1 -1 -1,6,43,43,3,3 3 4 0 3 3 -1 -1 -1 -1 -1 -1 -1 -1,6,4,4,13,13 13 9 15 7 13 -1 -1 -1 -1 -1 -1 -1 -1,6,13,13
Case 1098,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,33,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,2,13,13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,13
Case 1098,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,33,2,4 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,2,16,13 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,13
Case 1098,5,0 5 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,13,33,2,4 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,2,16,13 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,13
Case 1098,13,0 5 5 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33,3,4 2 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,2,2,15,13 16 16 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,13,13
Case 1099,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,44,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,4,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,11,15
Case 1099,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,44,0,2 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,4,11,15 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,11,15
Case 1099,4,0 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44,0,2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,4,11,15 11 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,15
Case 11,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,5,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,15
Case 11,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31,2,2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,5,15,15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,15
Case 11,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31,3,2 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,5,9,15 15 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,15
Case 110,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,6,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,9
Case 110,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,59,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,6,9,9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,9
Case 110,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59,3,3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,6,15,9 9 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 1100,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,5,12,12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,15
Case 1100,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,43,4,4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,5,12,12 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,15
Case 1100,3,0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,14,43,1,4 4 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,5,10,12 12 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,14,15
Case 1100,14,0 0 3 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,14,43,4,4 4 1 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,4,5,14,12 12 10 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,14,15
Case 1100,14,0 0 3 14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,43,43,4,4 4 1 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,5,5,14,12 12 10 14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,15,15
Case 1101,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,6,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,14
Case 1101,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,38,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,6,9,9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,14
Case 1101,8,0 0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38,4,3 3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,6,14,9 9 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,14,14
Case 1102,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,4,13,13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,13
Case 1102,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,38,1,1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,4,15,13 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,13
Case 1102,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,38,1,1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,4,10,13 15 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,13
Case 1102,6,0 0 6 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,38,38,1,1 1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,4,4,10,13 15 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,13,13
Case 1103,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,5,10,10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,10
Case 1103,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,5,10,10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,10
Case 1103,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44,4,3 3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,5,8,10 10 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,10
Case 1104,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,18,54,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,3,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,9
Case 1104,18,0 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,39,54,2,4 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,3,9,15 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,9
Case 1104,39,0 18 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,54,54,2,4 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,3,9,15 9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 1105,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,53,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,5,12,12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,13
Case 1105,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,53,1,1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,5,13,12 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,13
Case 1105,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,53,1,1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,5,13,12 13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,13
Case 1105,1,0 0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,1,53,3,1 1 1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,5,7,12 13 13 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,8,13
Case 1105,1,0 0 0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,1,53,3,1 1 1 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,3,5,8,12 13 13 7 8 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,8,13
Case 1105,1,0 0 0 1 1 1 -1 -1 -1 -1 -1 -1 -1 -1,6,53,53,3,1 1 1 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1,6,5,5,8,12 13 13 7 8 8 -1 -1 -1 -1 -1 -1 -1 -1,6,13,13
Case 1106,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,6,8,8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,8
Case 1106,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,46,2,2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,6,8,8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,12,8
Case 1106,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46,2,2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,6,12,8 8 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,8
Case 1107,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,33,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,1,7,7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,8
Case 1107,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,33,4,3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,1,12,7 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,8
Case 1107,1,0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33,4,3 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,1,13,7 12 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,8
Case 1108,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,32,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,6,8,8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,7
Case 1108,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,32,1,1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,6,8,8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,11,7
Case 1108,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32,1,1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,6,11,8 8 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,7
Case 1109,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,31,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,1,14,14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,7
Case 1109,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,31,4,4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,1,10,14 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,7
Case 1109,9,0 6 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,31,0,4 4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,1,10,14 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,7
Case 1109,16,0 6 9 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31,0,4 4 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,1,1,7,14 10 10 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,7,7
Case 111,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,3,14,14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,14
Case 111,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,37,1,1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,3,15,14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,14
Case 111,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,37,2,1 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,3,8,14 15 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,14,14
Case 111,1,0 0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,1,37,2,1 1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,3,14,14 15 8 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,9,14
Case 111,1,0 0 0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,3,37,3,1 1 2 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,4,3,9,14 15 8 14 9 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,14,14
Case 111,3,0 0 0 1 1 3 -1 -1 -1 -1 -1 -1 -1 -1,6,3,37,4,1 1 2 2 3 4 -1 -1 -1 -1 -1 -1 -1 -1,6,4,3,14,14 15 8 14 9 14 -1 -1 -1 -1 -1 -1 -1 -1,6,14,14
Case 111,3,0 0 0 1 1 3 3 -1 -1 -1 -1 -1 -1 -1,7,37,37,4,1 1 2 2 3 4 4 -1 -1 -1 -1 -1 -1 -1,7,3,3,14,14 15 8 14 9 14 14 -1 -1 -1 -1 -1 -1 -1,7,14,14
Case 1110,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,30,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,5,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,8
Case 1110,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,30,2,2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,5,9,9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,8
Case 1110,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,30,2,2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,5,9,9 9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,8
Case 1110,15,0 0 0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,30,30,4,2 2 2 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,5,5,8,9 9 9 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,8,8
Case 1111,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,42,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,4,10,10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,8
Case 1111,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,42,2,3 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,4,10,10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,11,8
Case 1111,6,0 5 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,27,42,2,3 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,4,11,10 10 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,8
Case 1111,27,0 5 6 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,27,42,3,3 2 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,4,8,10 10 11 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,8,8
Case 1111,27,0 5 6 27 27 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,42,42,3,3 2 2 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,4,4,8,10 10 11 8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,8,8
Case 1112,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,51,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,4,14,14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,14
Case 1112,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,51,3,1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,4,8,14 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,14
Case 1112,13,0 1 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,22,51,1,1 3 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,4,10,14 8 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,14
Case 1112,22,0 1 13 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,36,51,2,1 3 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,4,15,14 8 10 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,14,14
Case 1112,36,0 1 13 22 36 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,51,51,3,1 3 1 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,4,4,14,14 8 10 15 14 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,14,14
Case 1113,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,49,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,2,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,8
Case 1113,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,49,2,1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,2,13,15 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,8
Case 1113,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,34,49,2,1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,2,14,15 13 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,8
