case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 174,11,11 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,2
Case 174,11,11 11 11 0 0 0 0 0 0 0 0 0 0 0,3,11,2
Case 174,11,11 11 11 11 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 1740,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 1740,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,15,2
Case 1740,17,5 5 17 0 0 0 0 0 0 0 0 0 0 0,3,15,2
Case 1740,17,5 5 17 17 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 1741,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 1741,6,9 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 1741,6,9 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1742,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 1742,13,2 13 0 0 0 0 0 0 0 0 0 0 0 0,2,15,2
Case 1742,17,2 13 17 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1743,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 1743,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 1743,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1744,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,2
Case 1744,17,5 17 0 0 0 0 0 0 0 0 0 0 0 0,2,15,2
Case 1744,17,5 17 17 0 0 0 0 0 0 0 0 0 0 0,3,15,2
Case 1744,17,5 17 17 17 0 0 0 0 0 0 0 0 0 0,4,15,2
Case 1744,17,5 17 17 17 17 0 0 0 0 0 0 0 0 0,5,3,2
Case 1745,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 1745,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 1746,8,8 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,1
Case 1746,17,8 17 0 0 0 0 0 0 0 0 0 0 0 0,2,15,1
Case 1746,17,8 17 17 0 0 0 0 0 0 0 0 0 0 0,3,16,1
Case 1746,18,8 17 17 18 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1747,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1747,9,2 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1747,9,2 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1748,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 1748,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 1748,6,6 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1749,10,10 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 1749,6,10 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 1749,6,10 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 175,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 175,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 175,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1750,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 1750,13,2 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 1750,13,2 13 13 0 0 0 0 0 0 0 0 0 0 0,3,12,2
Case 1750,13,2 13 13 13 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 1751,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 1751,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 1751,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1752,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1752,11,2 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,2
Case 1752,11,2 11 11 0 0 0 0 0 0 0 0 0 0 0,3,11,2
Case 1752,11,2 11 11 11 0 0 0 0 0 0 0 0 0 0,4,11,2
Case 1752,11,2 11 11 11 11 0 0 0 0 0 0 0 0 0,5,11,2
Case 1752,11,2 11 11 11 11 11 0 0 0 0 0 0 0 0,6,3,2
Case 1753,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1753,11,2 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,2
Case 1753,11,2 11 11 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1754,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,1
Case 1754,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1754,6,2 6 6 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 1754,6,2 6 6 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1755,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1755,9,17 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1755,9,17 9 9 0 0 0 0 0 0 0 0 0 0 0,3,7,2
Case 1755,8,17 9 9 8 0 0 0 0 0 0 0 0 0 0,4,7,2
Case 1755,8,17 9 9 8 8 0 0 0 0 0 0 0 0 0,5,7,2
Case 1755,8,17 9 9 8 8 8 0 0 0 0 0 0 0 0,6,8,2
Case 1755,9,17 9 9 8 8 8 9 0 0 0 0 0 0 0,7,3,2
Case 1756,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,2
Case 1756,18,6 18 0 0 0 0 0 0 0 0 0 0 0 0,2,16,2
Case 1756,18,6 18 18 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1757,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1757,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1757,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,2
Case 1757,9,9 9 9 9 0 0 0 0 0 0 0 0 0 0,4,8,2
Case 1757,9,9 9 9 9 9 0 0 0 0 0 0 0 0 0,5,8,2
Case 1757,9,9 9 9 9 9 9 0 0 0 0 0 0 0 0,6,3,2
Case 1758,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1758,9,5 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1758,9,5 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,2
Case 1758,9,5 9 9 9 0 0 0 0 0 0 0 0 0 0,4,8,2
Case 1758,9,5 9 9 9 9 0 0 0 0 0 0 0 0 0,5,7,2
Case 1758,8,5 9 9 9 9 8 0 0 0 0 0 0 0 0,6,3,2
Case 1759,15,15 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1759,9,15 9 0 0 0 0 0 0 0 0 0 0 0 0,2,15,2
Case 1759,17,15 9 17 0 0 0 0 0 0 0 0 0 0 0,3,15,2
Case 1759,17,15 9 17 17 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 176,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 176,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 176,9,2 2 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1760,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,1
Case 1760,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 1760,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,10,1
Case 1760,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,10,1
Case 1760,2,2 2 2 2 2 0 0 0 0 0 0 0 0 0,5,10,1
Case 1760,2,2 2 2 2 2 2 0 0 0 0 0 0 0 0,6,10,1
Case 1760,2,2 2 2 2 2 2 2 0 0 0 0 0 0 0,7,1,1
Case 1761,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 1761,9,6 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 1761,9,6 9 9 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1762,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 1762,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 1762,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1763,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,9,2
Case 1763,10,9 10 0 0 0 0 0 0 0 0 0 0 0 0,2,9,2
Case 1763,10,9 10 10 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1764,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,1
Case 1764,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 1764,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,10,1
Case 1764,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1765,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1765,9,6 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1765,9,6 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1766,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1766,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1766,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1767,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,17,2
Case 1767,19,5 19 0 0 0 0 0 0 0 0 0 0 0 0,2,17,2
Case 1767,19,5 19 19 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1768,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,17,2
Case 1768,19,9 19 0 0 0 0 0 0 0 0 0 0 0 0,2,17,2
Case 1768,19,9 19 19 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1769,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1769,11,2 11 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1769,9,2 11 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 177,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 177,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 177,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1770,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,2
Case 1770,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,2
Case 1770,4,4 4 4 0 0 0 0 0 0 0 0 0 0 0,3,4,2
Case 1770,4,4 4 4 4 0 0 0 0 0 0 0 0 0 0,4,8,2
Case 1770,9,4 4 4 4 9 0 0 0 0 0 0 0 0 0,5,3,2
Case 1771,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 1771,9,3 9 0 0 0 0 0 0 0 0 0 0 0 0,2,11,1
Case 1771,11,3 9 11 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1772,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 1772,9,11 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 1772,9,11 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 1772,9,11 9 9 9 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1773,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 1773,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 1773,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1774,15,15 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1774,9,15 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1774,9,15 9 9 0 0 0 0 0 0 0 0 0 0 0,3,17,2
Case 1774,19,15 9 9 19 0 0 0 0 0 0 0 0 0 0,4,17,2
Case 1774,19,15 9 9 19 19 0 0 0 0 0 0 0 0 0,5,3,2
Case 1775,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 1775,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,9,2
Case 1775,10,3 3 10 0 0 0 0 0 0 0 0 0 0 0,3,9,2
Case 1775,10,3 3 10 10 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 1776,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 1776,9,2 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 1776,9,2 9 9 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1777,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,1
Case 1777,20,2 20 0 0 0 0 0 0 0 0 0 0 0 0,2,18,1
Case 1777,20,2 20 20 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1778,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1778,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 1779,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1779,9,13 9 0 0 0 0 0 0 0 0 0 0 0 0,2,16,2
Case 1779,18,13 9 18 0 0 0 0 0 0 0 0 0 0 0,3,16,2
Case 1779,18,13 9 18 18 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 178,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 178,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 178,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1780,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 1780,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 1780,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,10,2
Case 1780,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 1781,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 1781,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 1781,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,2
Case 1781,3,2 3 3 3 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 1782,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 1782,13,13 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 1782,13,13 13 13 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1783,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,9,2
Case 1783,10,7 10 0 0 0 0 0 0 0 0 0 0 0 0,2,9,2
Case 1783,10,7 10 10 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1784,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1784,11,2 11 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 1784,3,2 11 3 0 0 0 0 0 0 0 0 0 0 0,3,2,2
Case 1784,3,2 11 3 3 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 1785,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1785,11,11 11 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 1786,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 1786,13,6 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 1786,13,6 13 13 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1787,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,1
Case 1787,11,2 11 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1787,3,2 11 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1787,3,2 11 3 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 1787,6,2 11 3 3 6 0 0 0 0 0 0 0 0 0,5,6,1
Case 1787,6,2 11 3 3 6 6 0 0 0 0 0 0 0 0,6,1,1
Case 1788,8,8 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 1788,9,8 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 1788,9,8 9 9 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 1788,8,8 9 9 8 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1789,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1789,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1789,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,2
Case 1789,9,9 9 9 9 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 1789,15,9 9 9 9 15 0 0 0 0 0 0 0 0 0,5,3,2
Case 179,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 179,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 179,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1790,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1790,11,2 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,2
Case 1790,11,2 11 11 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1791,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 1791,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1791,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1792,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 1792,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1792,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1793,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 1793,3,6 3 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 1794,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,2
Case 1794,17,6 17 0 0 0 0 0 0 0 0 0 0 0 0,2,15,2
Case 1794,17,6 17 17 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1795,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 1795,9,3 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 1795,9,3 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 1795,9,3 9 9 9 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1796,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1796,9,2 9 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 1796,2,2 9 2 0 0 0 0 0 0 0 0 0 0 0,3,10,2
Case 1796,2,2 9 2 2 0 0 0 0 0 0 0 0 0 0,4,10,2
Case 1796,2,2 9 2 2 2 0 0 0 0 0 0 0 0 0,5,3,2
Case 1797,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 1797,13,2 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 1797,13,2 13 13 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1798,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1798,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1798,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,2
Case 1798,9,9 9 9 9 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 1799,8,8 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,1
Case 1799,11,8 11 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 1799,9,8 11 9 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 1799,9,8 11 9 9 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 18,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,1
Case 18,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 18,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,10,1
Case 18,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 180,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 180,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 180,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1800,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1800,11,11 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,2
Case 1800,11,11 11 11 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1801,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1801,11,3 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,2
Case 1801,11,3 11 11 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1802,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1802,11,11 11 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 1802,6,11 11 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1803,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1803,9,2 9 0 0 0 0 0 0 0 0 0 0 0 0,2,13,2
Case 1803,14,2 9 14 0 0 0 0 0 0 0 0 0 0 0,3,13,2
Case 1803,14,2 9 14 14 0 0 0 0 0 0 0 0 0 0,4,13,2
Case 1803,14,2 9 14 14 14 0 0 0 0 0 0 0 0 0,5,3,2
Case 1804,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 1804,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 1804,6,3 3 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1805,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 1805,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 1805,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1806,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1806,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1806,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,2
Case 1806,9,9 9 9 9 0 0 0 0 0 0 0 0 0 0,4,8,2
Case 1806,9,9 9 9 9 9 0 0 0 0 0 0 0 0 0,5,3,2
Case 1807,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1807,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1807,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1808,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 1808,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 1808,6,2 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1809,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1809,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1809,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 181,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,2
Case 181,17,2 17 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 1810,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 1810,9,2 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1810,9,2 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,2
Case 1810,9,2 9 9 9 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 1811,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1811,11,11 11 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1811,9,11 11 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1812,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 1812,9,2 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 1812,9,2 9 9 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1813,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 1813,9,3 9 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 1813,2,3 9 2 0 0 0 0 0 0 0 0 0 0 0,3,10,1
Case 1813,2,3 9 2 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1814,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 1814,9,11 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 1814,9,11 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 1814,9,11 9 9 9 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1815,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 1815,11,11 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,2
Case 1815,11,11 11 11 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1816,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 1816,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 1816,6,5 5 6 0 0 0 0 0 0 0 0 0 0 0,3,6,2
Case 1816,6,5 5 6 6 0 0 0 0 0 0 0 0 0 0,4,6,2
Case 1816,6,5 5 6 6 6 0 0 0 0 0 0 0 0 0,5,6,2
Case 1816,6,5 5 6 6 6 6 0 0 0 0 0 0 0 0,6,12,2
Case 1816,13,5 5 6 6 6 6 13 0 0 0 0 0 0 0,7,6,2
Case 1816,6,5 5 6 6 6 6 13 6 0 0 0 0 0 0,8,12,2
Case 1816,13,5 5 6 6 6 6 13 6 13 0 0 0 0 0,9,12,2
Case 1816,13,5 5 6 6 6 6 13 6 13 13 0 0 0 0,10,3,2
Case 1817,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 1817,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 1817,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1818,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 1818,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 1818,6,2 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1819,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 1819,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 1819,9,5 5 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 182,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 182,9,13 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 182,9,13 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 1820,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 1820,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,5,2
Case 1820,5,5 5 5 0 0 0 0 0 0 0 0 0 0 0,3,5,2
Case 1820,5,5 5 5 5 0 0 0 0 0 0 0 0 0 0,4,5,2
Case 1820,5,5 5 5 5 5 0 0 0 0 0 0 0 0 0,5,5,2
Case 1820,5,5 5 5 5 5 5 0 0 0 0 0 0 0 0,6,5,2
Case 1820,5,5 5 5 5 5 5 5 0 0 0 0 0 0 0,7,5,2
