case_id,concept:name,concept:name_prefix,concept:name_k,concept:name_next,Resource,Resource_prefix,Resource_k,Resource_next
Case 1364,10,0 0 0 0 0 0 0 0 0 0 0 3 4 8 10,3,10,3,0 0 0 0 0 0 0 0 0 0 0 3 4 4 3,3,4
Case 1364,10,0 0 0 0 0 0 0 0 0 0 3 4 8 10 10,4,5,4,0 0 0 0 0 0 0 0 0 0 3 4 4 3 4,4,4
Case 1364,5,0 0 0 0 0 0 0 0 0 3 4 8 10 10 5,5,6,4,0 0 0 0 0 0 0 0 0 3 4 4 3 4 4,5,5
Case 1364,6,0 0 0 0 0 0 0 0 3 4 8 10 10 5 6,6,2,5,0 0 0 0 0 0 0 0 3 4 4 3 4 4 5,6,2
Case 1365,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 7,0,4,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,6
Case 1365,4,0 0 0 0 0 0 0 0 0 0 0 0 0 7 4,1,5,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6 6,1,6
Case 1365,5,0 0 0 0 0 0 0 0 0 0 0 0 7 4 5,2,6,6,0 0 0 0 0 0 0 0 0 0 0 0 6 6 6,2,7
Case 1365,6,0 0 0 0 0 0 0 0 0 0 0 7 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 6 6 6 7,3,2
Case 1366,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,4
Case 1366,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,4,0 0 0 0 0 0 0 0 0 0 0 0 0 6 4,1,6
Case 1366,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,6,0 0 0 0 0 0 0 0 0 0 0 0 6 4 6,2,6
Case 1366,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,6,0 0 0 0 0 0 0 0 0 0 0 6 4 6 6,3,5
Case 1366,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 6 4 6 6 5,4,2
Case 1367,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,18
Case 1367,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,18,0 0 0 0 0 0 0 0 0 0 0 0 0 4 18,1,18
Case 1367,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,18,0 0 0 0 0 0 0 0 0 0 0 0 4 18 18,2,7
Case 1367,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 18 18 7,3,2
Case 1368,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,5,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,6
Case 1368,5,0 0 0 0 0 0 0 0 0 0 0 0 0 3 5,1,6,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6 6,1,7
Case 1368,6,0 0 0 0 0 0 0 0 0 0 0 0 3 5 6,2,2,7,0 0 0 0 0 0 0 0 0 0 0 0 6 6 7,2,2
Case 1369,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 7,0,3,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 14,0,12
Case 1369,3,0 0 0 0 0 0 0 0 0 0 0 0 0 7 3,1,3,12,0 0 0 0 0 0 0 0 0 0 0 0 0 14 12,1,12
Case 1369,3,0 0 0 0 0 0 0 0 0 0 0 0 7 3 3,2,4,12,0 0 0 0 0 0 0 0 0 0 0 0 14 12 12,2,11
Case 1369,4,0 0 0 0 0 0 0 0 0 0 0 7 3 3 4,3,8,11,0 0 0 0 0 0 0 0 0 0 0 14 12 12 11,3,11
Case 1369,8,0 0 0 0 0 0 0 0 0 0 7 3 3 4 8,4,5,11,0 0 0 0 0 0 0 0 0 0 14 12 12 11 11,4,11
Case 1369,5,0 0 0 0 0 0 0 0 0 7 3 3 4 8 5,5,6,11,0 0 0 0 0 0 0 0 0 14 12 12 11 11 11,5,7
Case 1369,6,0 0 0 0 0 0 0 0 7 3 3 4 8 5 6,6,2,7,0 0 0 0 0 0 0 0 14 12 12 11 11 11 7,6,2
Case 1370,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 1370,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 1370,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,7
Case 1370,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 3 7,3,2
Case 1371,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,8,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 1371,8,0 0 0 0 0 0 0 0 0 0 0 0 0 3 8,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,11
Case 1371,5,0 0 0 0 0 0 0 0 0 0 0 0 3 8 5,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 3 3 11,2,11
Case 1371,5,0 0 0 0 0 0 0 0 0 0 0 3 8 5 5,3,6,11,0 0 0 0 0 0 0 0 0 0 0 3 3 11 11,3,5
Case 1371,6,0 0 0 0 0 0 0 0 0 0 3 8 5 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 3 3 11 11 5,4,2
Case 1372,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,11
Case 1372,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11 11,1,12
Case 1372,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,12,0 0 0 0 0 0 0 0 0 0 0 0 11 11 12,2,7
Case 1372,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 11 11 12 7,3,2
Case 1373,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 1373,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 1373,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,4
Case 1373,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,6,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4 4,3,23
Case 1373,6,0 0 0 0 0 0 0 0 0 0 3 3 4 5 6,4,2,23,0 0 0 0 0 0 0 0 0 0 4 4 4 4 23,4,2
Case 1374,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,6
Case 1374,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,6,0 0 0 0 0 0 0 0 0 0 0 0 0 3 6,1,6
Case 1374,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,6,0 0 0 0 0 0 0 0 0 0 0 0 3 6 6,2,6
Case 1374,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,6,0 0 0 0 0 0 0 0 0 0 0 3 6 6 6,3,7
Case 1374,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 3 6 6 6 7,4,2
Case 1375,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 16,0,11
Case 1375,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 16 11,1,11
Case 1375,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,11,0 0 0 0 0 0 0 0 0 0 0 0 16 11 11,2,5
Case 1375,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,5,0 0 0 0 0 0 0 0 0 0 0 16 11 11 5,3,2
Case 1376,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,18
Case 1376,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,18,0 0 0 0 0 0 0 0 0 0 0 0 0 4 18,1,18
Case 1376,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,4,18,0 0 0 0 0 0 0 0 0 0 0 0 4 18 18,2,18
Case 1376,4,0 0 0 0 0 0 0 0 0 0 0 3 4 5 4,3,5,18,0 0 0 0 0 0 0 0 0 0 0 4 18 18 18,3,18
Case 1376,5,0 0 0 0 0 0 0 0 0 0 3 4 5 4 5,4,6,18,0 0 0 0 0 0 0 0 0 0 4 18 18 18 18,4,7
Case 1376,6,0 0 0 0 0 0 0 0 0 3 4 5 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 4 18 18 18 18 7,5,2
Case 1377,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,8
Case 1377,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,8,0 0 0 0 0 0 0 0 0 0 0 0 0 3 8,1,8
Case 1377,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,8,0 0 0 0 0 0 0 0 0 0 0 0 3 8 8,2,8
Case 1377,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,8,0 0 0 0 0 0 0 0 0 0 0 3 8 8 8,3,8
Case 1377,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,8,0 0 0 0 0 0 0 0 0 0 3 8 8 8 8,4,7
Case 1377,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 3 8 8 8 8 7,5,2
Case 1378,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,4
Case 1378,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 15 4,1,4
Case 1378,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 15 4 4,2,7
Case 1378,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 15 4 4 7,3,2
Case 1379,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,11
Case 1379,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11 11,1,11
Case 1379,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11 11,2,7
Case 1379,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 11 11 11 7,3,2
Case 1380,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,11
Case 1380,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11 11,1,11
Case 1380,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11 11,2,11
Case 1380,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,11,0 0 0 0 0 0 0 0 0 0 0 11 11 11 11,3,7
Case 1380,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 11 11 11 11 7,4,2
Case 1381,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,4
Case 1381,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 10 4,1,4
Case 1381,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,8,4,0 0 0 0 0 0 0 0 0 0 0 0 10 4 4,2,16
Case 1381,8,0 0 0 0 0 0 0 0 0 0 0 3 3 4 8,3,4,16,0 0 0 0 0 0 0 0 0 0 0 10 4 4 16,3,16
Case 1381,4,0 0 0 0 0 0 0 0 0 0 3 3 4 8 4,4,5,16,0 0 0 0 0 0 0 0 0 0 10 4 4 16 16,4,16
Case 1381,5,0 0 0 0 0 0 0 0 0 3 3 4 8 4 5,5,6,16,0 0 0 0 0 0 0 0 0 10 4 4 16 16 16,5,7
Case 1381,6,0 0 0 0 0 0 0 0 3 3 4 8 4 5 6,6,2,7,0 0 0 0 0 0 0 0 10 4 4 16 16 16 7,6,2
Case 1382,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,11
Case 1382,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11 11,1,11
Case 1382,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11 11,2,7
Case 1382,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 11 11 11 7,3,2
Case 1383,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 21,0,9
Case 1383,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,9,0 0 0 0 0 0 0 0 0 0 0 0 0 21 9,1,9
Case 1383,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,9,0 0 0 0 0 0 0 0 0 0 0 0 21 9 9,2,7
Case 1383,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 21 9 9 7,3,2
Case 1384,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 1384,5,0 0 0 0 0 0 0 0 0 0 0 0 0 3 5,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,4
Case 1384,5,0 0 0 0 0 0 0 0 0 0 0 0 3 5 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4 4,2,5
Case 1384,6,0 0 0 0 0 0 0 0 0 0 0 3 5 5 6,3,2,5,0 0 0 0 0 0 0 0 0 0 0 3 4 4 5,3,2
Case 1385,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 1385,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 1385,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,4
Case 1385,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,6,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4 4,3,7
Case 1385,6,0 0 0 0 0 0 0 0 0 0 3 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 4 4 4 4 7,4,2
Case 1386,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,4
Case 1386,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 15 4,1,4
Case 1386,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,5,4,0 0 0 0 0 0 0 0 0 0 0 0 15 4 4,2,4
Case 1386,5,0 0 0 0 0 0 0 0 0 0 0 3 4 5 5,3,6,4,0 0 0 0 0 0 0 0 0 0 0 15 4 4 4,3,5
Case 1386,6,0 0 0 0 0 0 0 0 0 0 3 4 5 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 15 4 4 4 5,4,2
Case 1387,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 16,0,16
Case 1387,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16 16,1,16
Case 1387,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,16,0 0 0 0 0 0 0 0 0 0 0 0 16 16 16,2,16
Case 1387,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,16,0 0 0 0 0 0 0 0 0 0 0 16 16 16 16,3,5
Case 1387,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 16 16 16 16 5,4,2
Case 1388,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,4
Case 1388,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,10,4,0 0 0 0 0 0 0 0 0 0 0 0 0 6 4,1,6
Case 1388,10,0 0 0 0 0 0 0 0 0 0 0 0 3 4 10,2,10,6,0 0 0 0 0 0 0 0 0 0 0 0 6 4 6,2,11
Case 1388,10,0 0 0 0 0 0 0 0 0 0 0 3 4 10 10,3,5,11,0 0 0 0 0 0 0 0 0 0 0 6 4 6 11,3,11
Case 1388,5,0 0 0 0 0 0 0 0 0 0 3 4 10 10 5,4,6,11,0 0 0 0 0 0 0 0 0 0 6 4 6 11 11,4,5
Case 1388,6,0 0 0 0 0 0 0 0 0 3 4 10 10 5 6,5,2,5,0 0 0 0 0 0 0 0 0 6 4 6 11 11 5,5,2
Case 1389,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 1389,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 1389,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,7
Case 1389,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 3 7,3,2
Case 1390,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 1390,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,11
Case 1390,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,11,0 0 0 0 0 0 0 0 0 0 0 0 10 10 11,2,4
Case 1390,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,4,0 0 0 0 0 0 0 0 0 0 0 10 10 11 4,3,4
Case 1390,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,4,0 0 0 0 0 0 0 0 0 0 10 10 11 4 4,4,7
Case 1390,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 10 10 11 4 4 7,5,2
Case 1391,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,4
Case 1391,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 10 4,1,15
Case 1391,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,8,15,0 0 0 0 0 0 0 0 0 0 0 0 10 4 15,2,16
Case 1391,8,0 0 0 0 0 0 0 0 0 0 0 3 3 4 8,3,4,16,0 0 0 0 0 0 0 0 0 0 0 10 4 15 16,3,16
Case 1391,4,0 0 0 0 0 0 0 0 0 0 3 3 4 8 4,4,5,16,0 0 0 0 0 0 0 0 0 0 10 4 15 16 16,4,16
Case 1391,5,0 0 0 0 0 0 0 0 0 3 3 4 8 4 5,5,6,16,0 0 0 0 0 0 0 0 0 10 4 15 16 16 16,5,7
Case 1391,6,0 0 0 0 0 0 0 0 3 3 4 8 4 5 6,6,2,7,0 0 0 0 0 0 0 0 10 4 15 16 16 16 7,6,2
Case 1392,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,8
Case 1392,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 3 8,1,8
Case 1392,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,8,0 0 0 0 0 0 0 0 0 0 0 0 3 8 8,2,7
Case 1392,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 8 8 7,3,2
Case 1393,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,6
Case 1393,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6 6,1,6
Case 1393,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,8,6,0 0 0 0 0 0 0 0 0 0 0 0 6 6 6,2,6
Case 1393,8,0 0 0 0 0 0 0 0 0 0 0 3 3 4 8,3,5,6,0 0 0 0 0 0 0 0 0 0 0 6 6 6 6,3,6
Case 1393,5,0 0 0 0 0 0 0 0 0 0 3 3 4 8 5,4,6,6,0 0 0 0 0 0 0 0 0 0 6 6 6 6 6,4,5
Case 1393,6,0 0 0 0 0 0 0 0 0 3 3 4 8 5 6,5,2,5,0 0 0 0 0 0 0 0 0 6 6 6 6 6 5,5,2
Case 1394,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 1394,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 1394,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,7
Case 1394,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 4 4 7,3,2
Case 1395,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 1395,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,4
Case 1395,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,4,0 0 0 0 0 0 0 0 0 0 0 0 10 10 4,2,12
Case 1395,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,6,12,0 0 0 0 0 0 0 0 0 0 0 10 10 4 12,3,7
Case 1395,6,0 0 0 0 0 0 0 0 0 0 3 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 10 10 4 12 7,4,2
Case 1396,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,11
Case 1396,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11 11,1,11
Case 1396,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11 11,2,5
Case 1396,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,5,0 0 0 0 0 0 0 0 0 0 0 11 11 11 5,3,2
Case 1397,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 1397,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,6
Case 1397,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,6,0 0 0 0 0 0 0 0 0 0 0 0 3 4 6,2,6
Case 1397,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,6,0 0 0 0 0 0 0 0 0 0 0 3 4 6 6,3,5
Case 1397,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 3 4 6 6 5,4,2
Case 1398,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 1398,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,3
Case 1398,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,3,0 0 0 0 0 0 0 0 0 0 0 0 3 4 3,2,3
Case 1398,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,3,0 0 0 0 0 0 0 0 0 0 0 3 4 3 3,3,5
Case 1398,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 3 4 3 3 5,4,2
Case 1399,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 1399,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 1399,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,7
Case 1399,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 4 4 7,3,2
Case 1400,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 1400,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 1400,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,7
Case 1400,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 4 4 7,3,2
Case 1401,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
