case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature,day_of_week,day_of_week##Prefix,day_of_week##Prefix Length,day_of_week##Next-Feature,day_of_week##Last-Feature,hour_of_day,hour_of_day##Prefix,hour_of_day##Prefix Length,hour_of_day##Next-Feature,hour_of_day##Last-Feature
Case 820,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1212816,2850074,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,2,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,14,12
Case 820,1212816,0 0 0 0 0 0 0 0 0 0 0 0 1 1212816,2,1554052,2850074,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,1,2,14,0 0 0 0 0 0 0 0 0 0 0 0 13 14,2,12,12
Case 820,1554052,0 0 0 0 0 0 0 0 0 0 0 1 1212816 1554052,3,2850074,2850074,1,0 0 0 0 0 0 0 0 0 0 0 4 4 1,3,2,2,12,0 0 0 0 0 0 0 0 0 0 0 13 14 12,3,12,12
Case 821,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,68190,2648355,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,3,5,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,11,8
Case 821,68190,0 0 0 0 0 0 0 0 0 0 0 0 1 68190,2,1352339,2648355,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,4,5,11,0 0 0 0 0 0 0 0 0 0 0 0 16 11,2,8,8
Case 821,1352339,0 0 0 0 0 0 0 0 0 0 0 1 68190 1352339,3,2648355,2648355,4,0 0 0 0 0 0 0 0 0 0 0 2 3 4,3,5,5,8,0 0 0 0 0 0 0 0 0 0 0 16 11 8,3,8,8
Case 822,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,16,2848135,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,11
Case 822,16,0 0 0 0 0 0 0 0 0 0 0 0 1 16,2,7771,2848135,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,1,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,14,11
Case 822,7771,0 0 0 0 0 0 0 0 0 0 0 1 16 7771,3,2848135,2848135,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,1,1,14,0 0 0 0 0 0 0 0 0 0 0 11 11 14,3,11,11
Case 823,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,6022,2671997,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,4,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,13,10
Case 823,6022,0 0 0 0 0 0 0 0 0 0 0 0 1 6022,2,10360,2671997,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,4,13,0 0 0 0 0 0 0 0 0 0 0 0 12 13,2,15,10
Case 823,10360,0 0 0 0 0 0 0 0 0 0 0 1 6022 10360,3,1375987,2671997,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,3,4,15,0 0 0 0 0 0 0 0 0 0 0 12 13 15,3,10,10
Case 823,1375987,0 0 0 0 0 0 0 0 0 0 1 6022 10360 1375987,4,2671997,2671997,3,0 0 0 0 0 0 0 0 0 0 1 1 1 3,4,4,4,10,0 0 0 0 0 0 0 0 0 0 12 13 15 10,4,10,10
Case 824,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1546699,2843480,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,0,1,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,8,8
Case 824,1546699,0 0 0 0 0 0 0 0 0 0 0 0 1 1546699,2,1547468,2843480,0,0 0 0 0 0 0 0 0 0 0 0 0 3 0,2,0,1,8,0 0 0 0 0 0 0 0 0 0 0 0 10 8,2,8,8
Case 824,1547468,0 0 0 0 0 0 0 0 0 0 0 1 1546699 1547468,3,2843480,2843480,0,0 0 0 0 0 0 0 0 0 0 0 3 0 0,3,1,1,8,0 0 0 0 0 0 0 0 0 0 0 10 8 8,3,8,8
Case 825,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2050442,3523038,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,0,3,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,9,10
Case 825,2050442,0 0 0 0 0 0 0 0 0 0 0 0 1 2050442,2,2230623,3523038,0,0 0 0 0 0 0 0 0 0 0 0 0 4 0,2,2,3,9,0 0 0 0 0 0 0 0 0 0 0 0 15 9,2,11,10
Case 825,2230623,0 0 0 0 0 0 0 0 0 0 0 1 2050442 2230623,3,3523038,3523038,2,0 0 0 0 0 0 0 0 0 0 0 4 0 2,3,3,3,11,0 0 0 0 0 0 0 0 0 0 0 15 9 11,3,10,10
Case 826,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1232119,3540819,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,3,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,15,8
Case 826,1232119,0 0 0 0 0 0 0 0 0 0 0 0 1 1232119,2,1462516,3540819,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,0,3,15,0 0 0 0 0 0 0 0 0 0 0 0 8 15,2,7,8
Case 826,1462516,0 0 0 0 0 0 0 0 0 0 0 1 1232119 1462516,3,2244808,3540819,0,0 0 0 0 0 0 0 0 0 0 0 4 4 0,3,2,3,7,0 0 0 0 0 0 0 0 0 0 0 8 15 7,3,8,8
Case 826,2244808,0 0 0 0 0 0 0 0 0 0 1 1232119 1462516 2244808,4,3540819,3540819,2,0 0 0 0 0 0 0 0 0 0 4 4 0 2,4,3,3,8,0 0 0 0 0 0 0 0 0 0 8 15 7 8,4,8,8
Case 827,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,182713,2785366,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,13,16
Case 827,182713,0 0 0 0 0 0 0 0 0 0 0 0 1 182713,2,182891,2785366,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,2,2,4,13,0 0 0 0 0 0 0 0 0 0 0 0 10 13,2,13,16
Case 827,182891,0 0 0 0 0 0 0 0 0 0 0 1 182713 182891,3,339700,2785366,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,3,4,4,13,0 0 0 0 0 0 0 0 0 0 0 10 13 13,3,9,16
Case 827,339700,0 0 0 0 0 0 0 0 0 0 1 182713 182891 339700,4,2785366,2785366,4,0 0 0 0 0 0 0 0 0 0 0 2 2 4,4,4,4,9,0 0 0 0 0 0 0 0 0 0 10 13 13 9,4,16,16
Case 828,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,23718,2858975,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,2,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,14,10
Case 828,23718,0 0 0 0 0 0 0 0 0 0 0 0 1 23718,2,23961,2858975,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,2,14,0 0 0 0 0 0 0 0 0 0 0 0 8 14,2,14,10
Case 828,23961,0 0 0 0 0 0 0 0 0 0 0 1 23718 23961,3,1053796,2858975,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,2,2,14,0 0 0 0 0 0 0 0 0 0 0 8 14 14,3,12,10
Case 828,1053796,0 0 0 0 0 0 0 0 0 0 1 23718 23961 1053796,4,1562961,2858975,2,0 0 0 0 0 0 0 0 0 0 4 4 4 2,4,1,2,12,0 0 0 0 0 0 0 0 0 0 8 14 14 12,4,10,10
Case 828,1562961,0 0 0 0 0 0 0 0 0 1 23718 23961 1053796 1562961,5,2858975,2858975,1,0 0 0 0 0 0 0 0 0 4 4 4 2 1,5,2,2,10,0 0 0 0 0 0 0 0 0 8 14 14 12 10,5,10,10
Case 829,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2996,3283609,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,4,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,14
Case 829,2996,0 0 0 0 0 0 0 0 0 0 0 0 1 2996,2,164022,3283609,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,3,4,15,0 0 0 0 0 0 0 0 0 0 0 0 14 15,2,12,14
Case 829,164022,0 0 0 0 0 0 0 0 0 0 0 1 2996 164022,3,3283609,3283609,3,0 0 0 0 0 0 0 0 0 0 0 1 1 3,3,4,4,12,0 0 0 0 0 0 0 0 0 0 0 14 15 12,3,14,14
Case 83,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,585605,4237402,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,1,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,8,15
Case 83,585605,0 0 0 0 0 0 0 0 0 0 0 0 1 585605,2,669069,4237402,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,2,1,8,0 0 0 0 0 0 0 0 0 0 0 0 14 8,2,8,15
Case 83,669069,0 0 0 0 0 0 0 0 0 0 0 1 585605 669069,3,2941386,4237402,2,0 0 0 0 0 0 0 0 0 0 0 1 1 2,3,0,1,8,0 0 0 0 0 0 0 0 0 0 0 14 8 8,3,15,15
Case 83,2941386,0 0 0 0 0 0 0 0 0 0 1 585605 669069 2941386,4,4237402,4237402,0,0 0 0 0 0 0 0 0 0 0 1 1 2 0,4,1,1,15,0 0 0 0 0 0 0 0 0 0 14 8 8 15,4,15,15
Case 830,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,17,3801629,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,3,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,9
Case 830,17,0 0 0 0 0 0 0 0 0 0 0 0 1 17,2,112042,3801629,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,2,3,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,16,9
Case 830,112042,0 0 0 0 0 0 0 0 0 0 0 1 17 112042,3,112277,3801629,2,0 0 0 0 0 0 0 0 0 0 0 1 1 2,3,2,3,16,0 0 0 0 0 0 0 0 0 0 0 9 9 16,3,16,9
Case 830,112277,0 0 0 0 0 0 0 0 0 0 1 17 112042 112277,4,3801629,3801629,2,0 0 0 0 0 0 0 0 0 0 1 1 2 2,4,3,3,16,0 0 0 0 0 0 0 0 0 0 9 9 16 16,4,9,9
Case 831,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,83382,3100693,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2,2,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,15,13
Case 831,83382,0 0 0 0 0 0 0 0 0 0 0 0 1 83382,2,591245,3100693,2,0 0 0 0 0 0 0 0 0 0 0 0 1 2,2,1,2,15,0 0 0 0 0 0 0 0 0 0 0 0 16 15,2,12,13
Case 831,591245,0 0 0 0 0 0 0 0 0 0 0 1 83382 591245,3,1804678,3100693,1,0 0 0 0 0 0 0 0 0 0 0 1 2 1,3,1,2,12,0 0 0 0 0 0 0 0 0 0 0 16 15 12,3,13,13
Case 831,1804678,0 0 0 0 0 0 0 0 0 0 1 83382 591245 1804678,4,3100693,3100693,1,0 0 0 0 0 0 0 0 0 0 1 2 1 1,4,2,2,13,0 0 0 0 0 0 0 0 0 0 16 15 12 13,4,13,13
Case 832,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,17,5094602,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,16,16
Case 832,17,0 0 0 0 0 0 0 0 0 0 0 0 1 17,2,72,5094602,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,5,16,0 0 0 0 0 0 0 0 0 0 0 0 16 16,2,16,16
Case 832,72,0 0 0 0 0 0 0 0 0 0 0 1 17 72,3,5094602,5094602,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,5,5,16,0 0 0 0 0 0 0 0 0 0 0 16 16 16,3,16,16
Case 833,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,50,3802204,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,4,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,7
Case 833,50,0 0 0 0 0 0 0 0 0 0 0 0 1 50,2,62,3802204,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,4,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,7,7
Case 833,62,0 0 0 0 0 0 0 0 0 0 0 1 50 62,3,82,3802204,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,2,4,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,7,7
Case 833,82,0 0 0 0 0 0 0 0 0 0 1 50 62 82,4,3802204,3802204,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,4,4,7,0 0 0 0 0 0 0 0 0 0 7 7 7 7,4,7,7
Case 834,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,893,5098207,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,0,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,8
Case 834,893,0 0 0 0 0 0 0 0 0 0 0 0 1 893,2,1125,5098207,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,0,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,8,8
Case 834,1125,0 0 0 0 0 0 0 0 0 0 0 1 893 1125,3,262126,5098207,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,0,0,8,0 0 0 0 0 0 0 0 0 0 0 8 8 8,3,9,8
Case 834,262126,0 0 0 0 0 0 0 0 0 0 1 893 1125 262126,4,5098207,5098207,0,0 0 0 0 0 0 0 0 0 0 4 4 4 0,4,0,0,9,0 0 0 0 0 0 0 0 0 0 8 8 8 9,4,8,8
Case 835,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,448649,2674513,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,0,5,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,15,9
Case 835,448649,0 0 0 0 0 0 0 0 0 0 0 0 1 448649,2,448655,2674513,0,0 0 0 0 0 0 0 0 0 0 0 0 2 0,2,0,5,15,0 0 0 0 0 0 0 0 0 0 0 0 10 15,2,15,9
Case 835,448655,0 0 0 0 0 0 0 0 0 0 0 1 448649 448655,3,1378502,2674513,0,0 0 0 0 0 0 0 0 0 0 0 2 0 0,3,4,5,15,0 0 0 0 0 0 0 0 0 0 0 10 15 15,3,9,9
Case 835,1378502,0 0 0 0 0 0 0 0 0 0 1 448649 448655 1378502,4,2674513,2674513,4,0 0 0 0 0 0 0 0 0 0 2 0 0 4,4,5,5,9,0 0 0 0 0 0 0 0 0 0 10 15 15 9,4,9,9
Case 836,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,617704,3883946,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,16,12
Case 836,617704,0 0 0 0 0 0 0 0 0 0 0 0 1 617704,2,682423,3883946,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,3,5,16,0 0 0 0 0 0 0 0 0 0 0 0 13 16,2,10,12
Case 836,682423,0 0 0 0 0 0 0 0 0 0 0 1 617704 682423,3,682434,3883946,3,0 0 0 0 0 0 0 0 0 0 0 2 2 3,3,3,5,10,0 0 0 0 0 0 0 0 0 0 0 13 16 10,3,10,12
Case 836,682434,0 0 0 0 0 0 0 0 0 0 1 617704 682423 682434,4,760675,3883946,3,0 0 0 0 0 0 0 0 0 0 2 2 3 3,4,4,5,10,0 0 0 0 0 0 0 0 0 0 13 16 10 10,4,8,12
Case 836,760675,0 0 0 0 0 0 0 0 0 1 617704 682423 682434 760675,5,2583081,3883946,4,0 0 0 0 0 0 0 0 0 2 2 3 3 4,5,4,5,8,0 0 0 0 0 0 0 0 0 13 16 10 10 8,5,10,12
Case 836,2583081,0 0 0 0 0 0 0 0 1 617704 682423 682434 760675 2583081,6,3883946,3883946,4,0 0 0 0 0 0 0 0 2 2 3 3 4 4,6,5,5,10,0 0 0 0 0 0 0 0 13 16 10 10 8 10,6,12,12
Case 837,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,58,4234132,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,2,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,9
Case 837,58,0 0 0 0 0 0 0 0 0 0 0 0 1 58,2,126,4234132,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,2,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,9,9
Case 837,126,0 0 0 0 0 0 0 0 0 0 0 1 58 126,3,4234132,4234132,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,2,2,9,0 0 0 0 0 0 0 0 0 0 0 9 9 9,3,9,9
Case 838,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,566,4585538,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,5,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,9
Case 838,566,0 0 0 0 0 0 0 0 0 0 0 0 1 566,2,3289527,4585538,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,4,5,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,9,9
Case 838,3289527,0 0 0 0 0 0 0 0 0 0 0 1 566 3289527,3,4585538,4585538,4,0 0 0 0 0 0 0 0 0 0 0 1 1 4,3,5,5,9,0 0 0 0 0 0 0 0 0 0 0 7 7 9,3,9,9
Case 839,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,632995,2768140,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,1,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,15,8
Case 839,632995,0 0 0 0 0 0 0 0 0 0 0 0 1 632995,2,1472124,2768140,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,0,1,15,0 0 0 0 0 0 0 0 0 0 0 0 7 15,2,8,8
Case 839,1472124,0 0 0 0 0 0 0 0 0 0 0 1 632995 1472124,3,2768140,2768140,0,0 0 0 0 0 0 0 0 0 0 0 4 4 0,3,1,1,8,0 0 0 0 0 0 0 0 0 0 0 7 15 8,3,8,8
Case 84,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,24,2851494,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,2,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,9
Case 84,24,0 0 0 0 0 0 0 0 0 0 0 0 1 24,2,41,2851494,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,2,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,9,9
Case 84,41,0 0 0 0 0 0 0 0 0 0 0 1 24 41,3,2851494,2851494,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,2,2,9,0 0 0 0 0 0 0 0 0 0 0 9 9 9,3,9,9
Case 840,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,81114,2851312,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,1,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,8,9
Case 840,81114,0 0 0 0 0 0 0 0 0 0 0 0 1 81114,2,1145451,2851312,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,2,1,8,0 0 0 0 0 0 0 0 0 0 0 0 9 8,2,15,9
Case 840,1145451,0 0 0 0 0 0 0 0 0 0 0 1 81114 1145451,3,2851312,2851312,2,0 0 0 0 0 0 0 0 0 0 0 3 4 2,3,1,1,15,0 0 0 0 0 0 0 0 0 0 0 9 8 15,3,9,9
Case 841,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1988918,3285066,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,4,5,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,9
Case 841,1988918,0 0 0 0 0 0 0 0 0 0 0 0 1 1988918,2,1989049,3285066,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,2,4,5,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,9,9
Case 841,1989049,0 0 0 0 0 0 0 0 0 0 0 1 1988918 1989049,3,3285066,3285066,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,3,5,5,9,0 0 0 0 0 0 0 0 0 0 0 9 9 9,3,9,9
Case 842,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,20,3536113,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,6,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,7
Case 842,20,0 0 0 0 0 0 0 0 0 0 0 0 1 20,2,406,3536113,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,6,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,9,7
Case 842,406,0 0 0 0 0 0 0 0 0 0 0 1 20 406,3,3536113,3536113,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,6,6,9,0 0 0 0 0 0 0 0 0 0 0 8 8 9,3,7,7
Case 843,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,23,4745042,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,0,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,7
Case 843,23,0 0 0 0 0 0 0 0 0 0 0 0 1 23,2,604688,4745042,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,0,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,8,7
Case 843,604688,0 0 0 0 0 0 0 0 0 0 0 1 23 604688,3,4745042,4745042,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,0,0,8,0 0 0 0 0 0 0 0 0 0 0 9 9 8,3,7,7
Case 844,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,892,3283518,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,9
Case 844,892,0 0 0 0 0 0 0 0 0 0 0 0 1 892,2,16863,3283518,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,5,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,14,9
Case 844,16863,0 0 0 0 0 0 0 0 0 0 0 1 892 16863,3,3283518,3283518,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,5,5,14,0 0 0 0 0 0 0 0 0 0 0 9 9 14,3,9,9
Case 845,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,661213,3365656,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,7,14
Case 845,661213,0 0 0 0 0 0 0 0 0 0 0 0 1 661213,2,687077,3365656,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,2,1,4,7,0 0 0 0 0 0 0 0 0 0 0 0 15 7,2,14,14
Case 845,687077,0 0 0 0 0 0 0 0 0 0 0 1 661213 687077,3,2069637,3365656,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,3,3,4,14,0 0 0 0 0 0 0 0 0 0 0 15 7 14,3,14,14
Case 845,2069637,0 0 0 0 0 0 0 0 0 0 1 661213 687077 2069637,4,3365656,3365656,3,0 0 0 0 0 0 0 0 0 0 0 1 1 3,4,4,4,14,0 0 0 0 0 0 0 0 0 0 15 7 14 14,4,14,14
Case 846,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,243,3798464,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,2,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,11
Case 846,243,0 0 0 0 0 0 0 0 0 0 0 0 1 243,2,599092,3798464,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,2,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,10,11
Case 846,599092,0 0 0 0 0 0 0 0 0 0 0 1 243 599092,3,599316,3798464,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,0,2,10,0 0 0 0 0 0 0 0 0 0 0 11 11 10,3,10,11
Case 846,599316,0 0 0 0 0 0 0 0 0 0 1 243 599092 599316,4,3798464,3798464,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,4,2,2,10,0 0 0 0 0 0 0 0 0 0 11 11 10 10,4,11,11
Case 847,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,168606,2678759,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,9,10
Case 847,168606,0 0 0 0 0 0 0 0 0 0 0 0 1 168606,2,191999,2678759,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,2,2,3,9,0 0 0 0 0 0 0 0 0 0 0 0 10 9,2,15,10
Case 847,191999,0 0 0 0 0 0 0 0 0 0 0 1 168606 191999,3,2678759,2678759,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,3,3,3,15,0 0 0 0 0 0 0 0 0 0 0 10 9 15,3,10,10
Case 848,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,590,2851451,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,14
Case 848,590,0 0 0 0 0 0 0 0 0 0 0 0 1 590,2,1120541,2851451,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,1,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,13,14
Case 848,1120541,0 0 0 0 0 0 0 0 0 0 0 1 590 1120541,3,2851451,2851451,2,0 0 0 0 0 0 0 0 0 0 0 3 3 2,3,1,1,13,0 0 0 0 0 0 0 0 0 0 0 14 14 13,3,14,14
Case 849,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1377412,2695130,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,8,14
Case 849,1377412,0 0 0 0 0 0 0 0 0 0 0 0 1 1377412,2,1399117,2695130,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,3,4,8,0 0 0 0 0 0 0 0 0 0 0 0 10 8,2,14,14
Case 849,1399117,0 0 0 0 0 0 0 0 0 0 0 1 1377412 1399117,3,2695130,2695130,3,0 0 0 0 0 0 0 0 0 0 0 1 3 3,3,4,4,14,0 0 0 0 0 0 0 0 0 0 0 10 8 14,3,14,14
Case 85,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,116,3797918,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,5,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17,1,17,16
Case 85,116,0 0 0 0 0 0 0 0 0 0 0 0 1 116,2,666024,3797918,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,4,5,17,0 0 0 0 0 0 0 0 0 0 0 0 17 17,2,10,16
Case 85,666024,0 0 0 0 0 0 0 0 0 0 0 1 116 666024,3,3797918,3797918,4,0 0 0 0 0 0 0 0 0 0 0 3 3 4,3,5,5,10,0 0 0 0 0 0 0 0 0 0 0 17 17 10,3,16,16
Case 850,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,522572,3975010,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,6,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,11,10
