case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature
Case 4562,22,0 0 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,24,39
Case 4562,24,0 0 22 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,39,39
Case 1444,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 1444,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 1444,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 3718,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,52
Case 3718,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,52
Case 3718,2,0 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,52
Case 3718,7,0 1 2 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,9,52
Case 3718,9,0 1 2 7 9 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,22,52
Case 3718,22,0 1 2 7 9 22 -1 -1 -1 -1 -1 -1 -1 -1,6,52,52
Case 3811,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,44
Case 3811,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,44
Case 3811,5,0 1 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 866,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 866,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,31
Case 866,9,0 0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 2286,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 2286,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 2286,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 177,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 177,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 177,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 35,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,52
Case 35,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,52,52
Case 1127,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 1127,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 1127,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 1931,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 1931,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 1931,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,31
Case 1931,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31
Case 2626,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 2626,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,46
Case 2626,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 2542,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 2542,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,31
Case 2542,2,0 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 1133,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 1133,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,46
Case 1133,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 3853,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59
Case 3853,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,59
Case 3853,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59
Case 3501,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 3501,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,46
Case 3501,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 1773,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 1773,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,46
Case 1773,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 4135,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 4135,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,31
Case 4135,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 1229,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37
Case 1229,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,37
Case 1229,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 2796,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 2796,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,44
Case 2796,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 1486,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 1486,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 1486,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 3879,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38
Case 3879,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,38
Case 3879,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 674,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,49
Case 674,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,49
Case 674,4,0 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,49
Case 674,5,0 0 4 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,19,49
Case 674,19,0 0 4 5 19 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,49,49
Case 3861,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 3861,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,33
Case 3861,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,33
Case 3861,7,0 0 7 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33
Case 4567,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,46
Case 4567,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,46
Case 4567,10,0 5 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,11,46
Case 4567,11,0 5 10 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,11,46
Case 4567,11,0 5 10 11 11 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,24,46
Case 4567,24,0 5 10 11 11 24 -1 -1 -1 -1 -1 -1 -1 -1,6,46,46
Case 2262,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37
Case 2262,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,37
Case 2262,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 1443,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 1443,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,33,33
Case 3255,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,51
Case 3255,14,0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,21,51
Case 3255,21,0 14 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,51,51
Case 2394,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37
Case 2394,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,22,37
Case 2394,22,0 0 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 3258,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 3258,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,33,33
Case 2148,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 2148,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,48
Case 2148,3,0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,48
Case 2148,3,0 0 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,48,48
Case 3165,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37
Case 3165,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,37,37
Case 344,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,32
Case 344,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,32
Case 344,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 405,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 405,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,48
Case 405,3,0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,48
Case 405,3,0 0 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,5,48
Case 405,5,0 0 3 3 5 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,48,48
Case 3064,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 3064,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,44
Case 3064,3,0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 2663,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 2663,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,35
Case 2663,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,35,35
Case 3097,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,48
Case 3097,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,48,48
Case 3999,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 3999,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,48
Case 3999,2,0 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 3660,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,50
Case 3660,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,50
Case 3660,3,0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,50,50
Case 1236,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,54
Case 1236,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,21,54
Case 1236,21,0 6 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,39,54
Case 1236,39,0 6 21 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,54,54
Case 2870,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 2870,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,33
Case 2870,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 45,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,56
Case 45,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,41,56
Case 45,41,0 4 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,56,56
Case 505,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 505,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,12,33
Case 505,12,0 0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 2023,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 2023,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 2023,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 3772,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,34
Case 3772,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,18,34
Case 3772,18,0 2 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,19,34
Case 3772,19,0 2 18 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,19,34
Case 3772,19,0 2 18 19 19 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,34,34
Case 660,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,52
Case 660,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,11,52
Case 660,11,0 2 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,25,52
Case 660,25,0 2 11 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,37,52
Case 660,37,0 2 11 25 37 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,52,52
Case 3293,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,31
Case 3293,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,31
Case 3293,1,0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 592,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,31
Case 592,8,0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,31
Case 3135,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,58
Case 3135,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,22,58
Case 3135,22,0 0 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,58
Case 3135,43,0 0 22 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,58,58
Case 2034,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38
Case 2034,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,38
Case 2034,2,0 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 2252,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 2252,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 2252,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 1725,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 1725,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,46,46
Case 1055,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 1055,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 1055,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 2130,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 2130,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 2130,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 2164,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 2164,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,31
Case 2164,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 1311,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 1311,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,46
Case 1311,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 1195,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,43
Case 1195,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,43
Case 1195,13,0 6 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43
Case 914,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 914,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 914,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 4136,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59
Case 4136,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,59
Case 4136,5,0 0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59
Case 272,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,49
Case 272,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,49
Case 272,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,34,49
Case 272,34,0 0 7 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,49,49
Case 398,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,49
Case 398,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,49
Case 398,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,34,49
Case 398,34,0 0 7 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,49,49
Case 4335,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,58
Case 4335,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,58
Case 4335,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,58,58
Case 4531,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 4531,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,31
Case 1769,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 1769,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,35
Case 1769,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,35,35
Case 3520,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 3520,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 3520,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 2516,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 2516,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 2516,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 1219,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 1219,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,46
Case 1219,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 643,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 643,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 643,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 371,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 371,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,48
Case 371,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 1620,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,34
Case 1620,8,0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,34
Case 1620,10,0 8 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,11,34
Case 1620,11,0 8 10 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,13,34
Case 1620,13,0 8 10 11 13 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,14,34
Case 1620,14,0 8 10 11 13 14 -1 -1 -1 -1 -1 -1 -1 -1,6,34,34
Case 1598,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 1598,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 1598,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,33
Case 1598,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33
Case 3726,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,38
Case 3726,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,38
Case 3726,3,0 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 1355,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 1355,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,48
Case 1355,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 2027,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,40
Case 2027,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,11,40
Case 2027,11,0 0 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,18,40
Case 2027,18,0 0 11 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,40,40
Case 2255,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 2255,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,44
Case 2255,4,0 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 4408,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 4408,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,33
Case 4408,10,0 0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 2672,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 2672,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 2672,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 4546,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 4546,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 4546,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 3461,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 3461,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,48
Case 3461,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 4498,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,50
Case 4498,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,50
Case 4498,14,0 5 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,18,50
Case 4498,18,0 5 14 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,50,50
Case 3343,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,55
Case 3343,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,55,55
Case 2518,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,34
Case 2518,10,0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,34
Case 2518,14,0 10 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,17,34
