case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 3187,2,2 0 0 0 0 0 0,1,1,1
Case 3187,2,2 2 0 0 0 0 0,2,1,1
Case 759,2,2 0 0 0 0 0 0,1,1,1
Case 759,2,2 2 0 0 0 0 0,2,1,1
Case 358,9,9 0 0 0 0 0 0,1,2,2
Case 621,4,4 0 0 0 0 0 0,1,20,21
Case 2395,16,16 0 0 0 0 0 0,1,16,21
Case 2395,16,16 16 0 0 0 0 0,2,20,21
Case 516,14,14 0 0 0 0 0 0,1,9,9
Case 4304,9,9 0 0 0 0 0 0,1,20,21
Case 307,9,9 0 0 0 0 0 0,1,2,2
Case 4045,2,2 0 0 0 0 0 0,1,20,21
Case 3068,2,2 0 0 0 0 0 0,1,1,1
Case 3087,2,2 0 0 0 0 0 0,1,20,21
Case 4040,9,9 0 0 0 0 0 0,1,2,21
Case 4040,9,9 9 0 0 0 0 0,2,20,21
Case 2321,16,16 0 0 0 0 0 0,1,20,21
Case 3079,2,2 0 0 0 0 0 0,1,8,21
Case 3079,10,2 10 0 0 0 0 0,2,8,21
Case 3079,10,2 10 10 0 0 0 0,3,1,21
Case 3079,2,2 10 10 2 0 0 0,4,20,21
Case 2387,5,5 0 0 0 0 0 0,1,4,21
Case 2387,5,5 5 0 0 0 0 0,2,20,21
Case 656,3,3 0 0 0 0 0 0,1,2,2
Case 656,9,3 9 0 0 0 0 0,2,2,2
Case 3953,4,4 0 0 0 0 0 0,1,3,21
Case 3953,4,4 4 0 0 0 0 0,2,20,21
Case 1875,2,2 0 0 0 0 0 0,1,1,1
Case 3048,16,16 0 0 0 0 0 0,1,16,21
Case 3048,16,16 16 0 0 0 0 0,2,7,21
Case 3048,7,16 16 7 0 0 0 0,3,20,21
Case 859,7,7 0 0 0 0 0 0,1,20,21
Case 3935,2,2 0 0 0 0 0 0,1,1,21
Case 3935,2,2 2 0 0 0 0 0,2,20,21
Case 3612,7,7 0 0 0 0 0 0,1,20,21
Case 2410,2,2 0 0 0 0 0 0,1,20,21
Case 491,2,2 0 0 0 0 0 0,1,1,1
Case 4402,12,12 0 0 0 0 0 0,1,11,11
Case 3942,14,14 0 0 0 0 0 0,1,20,21
Case 4049,15,15 0 0 0 0 0 0,1,13,12
Case 405,3,3 0 0 0 0 0 0,1,6,7
Case 1873,4,4 0 0 0 0 0 0,1,3,21
Case 1873,4,4 4 0 0 0 0 0,2,3,21
Case 1873,4,4 4 4 0 0 0 0,3,20,21
Case 1647,2,2 0 0 0 0 0 0,1,1,1
Case 2249,5,5 0 0 0 0 0 0,1,4,21
Case 2249,5,5 5 0 0 0 0 0,2,20,21
Case 309,3,3 0 0 0 0 0 0,1,6,7
Case 316,13,13 0 0 0 0 0 0,1,12,13
Case 351,2,2 0 0 0 0 0 0,1,1,1
Case 3134,7,7 0 0 0 0 0 0,1,20,21
Case 964,2,2 0 0 0 0 0 0,1,1,1
Case 2333,2,2 0 0 0 0 0 0,1,1,21
Case 2333,2,2 2 0 0 0 0 0,2,20,21
Case 3133,9,9 0 0 0 0 0 0,1,20,21
Case 3157,3,3 0 0 0 0 0 0,1,1,21
Case 3157,2,3 2 0 0 0 0 0,2,20,21
Case 967,3,3 0 0 0 0 0 0,1,6,21
Case 967,3,3 3 0 0 0 0 0,2,20,21
Case 3490,19,19 0 0 0 0 0 0,1,20,21
Case 3143,9,9 0 0 0 0 0 0,1,20,21
Case 3471,9,9 0 0 0 0 0 0,1,16,21
Case 3471,16,9 16 0 0 0 0 0,2,20,21
Case 4032,15,15 0 0 0 0 0 0,1,20,21
Case 751,6,6 0 0 0 0 0 0,1,5,21
Case 751,6,6 6 0 0 0 0 0,2,2,21
Case 751,9,6 6 9 0 0 0 0,3,2,21
Case 751,9,6 6 9 9 0 0 0,4,20,21
Case 238,2,2 0 0 0 0 0 0,1,1,1
Case 2700,3,3 0 0 0 0 0 0,1,6,7
Case 2700,3,3 3 0 0 0 0 0,2,6,7
Case 509,2,2 0 0 0 0 0 0,1,1,1
Case 732,3,3 0 0 0 0 0 0,1,6,1
Case 732,3,3 3 0 0 0 0 0,2,1,1
Case 1045,2,2 0 0 0 0 0 0,1,1,1
Case 2707,6,6 0 0 0 0 0 0,1,5,5
Case 4070,15,15 0 0 0 0 0 0,1,13,12
Case 2427,7,7 0 0 0 0 0 0,1,20,21
Case 4269,15,15 0 0 0 0 0 0,1,20,21
Case 3911,5,5 0 0 0 0 0 0,1,4,4
Case 95,3,3 0 0 0 0 0 0,1,6,21
Case 95,3,3 3 0 0 0 0 0,2,20,21
Case 3204,9,9 0 0 0 0 0 0,1,20,21
Case 4065,16,16 0 0 0 0 0 0,1,20,21
Case 3637,9,9 0 0 0 0 0 0,1,2,21
Case 3637,9,9 9 0 0 0 0 0,2,20,21
Case 3206,7,7 0 0 0 0 0 0,1,20,21
Case 4278,7,7 0 0 0 0 0 0,1,7,21
Case 4278,7,7 7 0 0 0 0 0,2,20,21
Case 1085,15,15 0 0 0 0 0 0,1,13,12
Case 2993,15,15 0 0 0 0 0 0,1,13,21
Case 2993,15,15 15 0 0 0 0 0,2,20,21
Case 1442,10,10 0 0 0 0 0 0,1,20,21
Case 2449,8,8 0 0 0 0 0 0,1,10,10
Case 3658,9,9 0 0 0 0 0 0,1,2,2
Case 599,16,16 0 0 0 0 0 0,1,16,21
Case 599,16,16 16 0 0 0 0 0,2,16,21
Case 599,16,16 16 16 0 0 0 0,3,20,21
Case 1898,2,2 0 0 0 0 0 0,1,20,21
Case 892,7,7 0 0 0 0 0 0,1,20,21
Case 3664,9,9 0 0 0 0 0 0,1,2,2
Case 3037,2,2 0 0 0 0 0 0,1,2,2
Case 1637,3,3 0 0 0 0 0 0,1,6,7
Case 3354,8,8 0 0 0 0 0 0,1,10,10
Case 2742,2,2 0 0 0 0 0 0,1,1,1
Case 1468,5,5 0 0 0 0 0 0,1,4,4
Case 1468,5,5 5 0 0 0 0 0,2,4,4
Case 2851,2,2 0 0 0 0 0 0,1,6,7
Case 1633,2,2 0 0 0 0 0 0,1,1,1
Case 1904,2,2 0 0 0 0 0 0,1,1,1
Case 4329,5,5 0 0 0 0 0 0,1,4,4
Case 4329,5,5 5 0 0 0 0 0,2,4,4
Case 4329,5,5 5 5 0 0 0 0,3,4,4
Case 3926,14,14 0 0 0 0 0 0,1,2,2
Case 1869,2,2 0 0 0 0 0 0,1,1,1
Case 3441,2,2 0 0 0 0 0 0,1,1,1
Case 2931,9,9 0 0 0 0 0 0,1,2,2
Case 4370,2,2 0 0 0 0 0 0,1,1,1
Case 2339,2,2 0 0 0 0 0 0,1,1,1
Case 4564,2,2 0 0 0 0 0 0,1,1,1
Case 2959,21,21 0 0 0 0 0 0,1,17,17
Case 2959,21,21 21 0 0 0 0 0,2,17,17
Case 463,2,2 0 0 0 0 0 0,1,1,1
Case 916,19,19 0 0 0 0 0 0,1,20,21
Case 4415,2,2 0 0 0 0 0 0,1,2,2
Case 3450,14,14 0 0 0 0 0 0,1,11,11
Case 715,8,8 0 0 0 0 0 0,1,10,10
Case 2988,2,2 0 0 0 0 0 0,1,1,1
Case 3238,2,2 0 0 0 0 0 0,1,1,1
Case 2274,15,15 0 0 0 0 0 0,1,13,12
Case 4511,2,2 0 0 0 0 0 0,1,1,1
Case 1617,15,15 0 0 0 0 0 0,1,13,12
Case 730,9,9 0 0 0 0 0 0,1,2,2
Case 3196,2,2 0 0 0 0 0 0,1,20,21
Case 272,15,15 0 0 0 0 0 0,1,20,12
Case 272,19,15 19 0 0 0 0 0,2,13,12
Case 4301,20,20 0 0 0 0 0 0,1,4,4
Case 4038,9,9 0 0 0 0 0 0,1,20,21
Case 2665,3,3 0 0 0 0 0 0,1,18,7
Case 2665,20,3 20 0 0 0 0 0,2,6,7
Case 2665,3,3 20 3 0 0 0 0,3,6,7
Case 398,15,15 0 0 0 0 0 0,1,20,12
Case 398,19,15 19 0 0 0 0 0,2,13,12
Case 527,9,9 0 0 0 0 0 0,1,1,18
Case 527,2,9 2 0 0 0 0 0,2,18,18
Case 2686,2,2 0 0 0 0 0 0,1,18,18
Case 4314,19,19 0 0 0 0 0 0,1,2,2
Case 4314,9,19 9 0 0 0 0 0,2,2,2
Case 4314,9,19 9 9 0 0 0 0,3,2,2
Case 3322,19,19 0 0 0 0 0 0,1,3,3
Case 360,2,2 0 0 0 0 0 0,1,20,21
Case 4456,3,3 0 0 0 0 0 0,1,6,18
Case 4456,3,3 3 0 0 0 0 0,2,18,18
Case 3307,19,19 0 0 0 0 0 0,1,7,6
Case 2671,19,19 0 0 0 0 0 0,1,1,1
Case 2671,2,19 2 0 0 0 0 0,2,1,1
Case 2736,19,19 0 0 0 0 0 0,1,10,10
Case 2736,8,19 8 0 0 0 0 0,2,10,10
Case 1053,19,19 0 0 0 0 0 0,1,2,2
Case 1053,9,19 9 0 0 0 0 0,2,2,2
Case 3583,20,20 0 0 0 0 0 0,1,6,7
Case 262,20,20 0 0 0 0 0 0,1,1,2
Case 262,2,20 2 0 0 0 0 0,2,2,2
Case 70,2,2 0 0 0 0 0 0,1,20,21
Case 2743,19,19 0 0 0 0 0 0,1,1,1
Case 3580,19,19 0 0 0 0 0 0,1,16,16
Case 3580,16,19 16 0 0 0 0 0,2,16,16
Case 4006,20,20 0 0 0 0 0 0,1,21,20
Case 329,19,19 0 0 0 0 0 0,1,13,12
Case 329,15,19 15 0 0 0 0 0,2,13,12
Case 270,19,19 0 0 0 0 0 0,1,1,1
Case 393,19,19 0 0 0 0 0 0,1,19,19
Case 393,18,19 18 0 0 0 0 0,2,19,19
Case 765,19,19 0 0 0 0 0 0,1,1,1
Case 3310,19,19 0 0 0 0 0 0,1,1,1
Case 3303,2,2 0 0 0 0 0 0,1,20,21
Case 2083,4,4 0 0 0 0 0 0,1,18,18
Case 3409,23,23 0 0 0 0 0 0,1,22,1
Case 3409,23,23 23 0 0 0 0 0,2,1,1
Case 2709,19,19 0 0 0 0 0 0,1,10,10
Case 2709,8,19 8 0 0 0 0 0,2,10,10
Case 732,11,11 0 0 0 0 0 0,1,18,1
Case 732,20,11 20 0 0 0 0 0,2,1,1
Case 732,2,11 20 2 0 0 0 0,3,1,1
Case 732,2,11 20 2 2 0 0 0,4,1,1
Case 1084,4,4 0 0 0 0 0 0,1,20,21
Case 3978,19,19 0 0 0 0 0 0,1,12,13
Case 3650,19,19 0 0 0 0 0 0,1,7,6
Case 3650,7,19 7 0 0 0 0 0,2,7,6
Case 3650,7,19 7 7 0 0 0 0,3,7,6
Case 2429,19,19 0 0 0 0 0 0,1,7,6
Case 2429,7,19 7 0 0 0 0 0,2,7,6
Case 3590,19,19 0 0 0 0 0 0,1,1,12
Case 3590,2,19 2 0 0 0 0 0,2,13,12
Case 310,2,2 0 0 0 0 0 0,1,20,21
Case 3130,21,21 0 0 0 0 0 0,1,17,17
Case 3168,14,14 0 0 0 0 0 0,1,20,9
Case 3168,19,14 19 0 0 0 0 0,2,9,9
Case 831,20,20 0 0 0 0 0 0,1,2,2
Case 3472,19,19 0 0 0 0 0 0,1,2,2
Case 3472,9,19 9 0 0 0 0 0,2,2,2
Case 3076,19,19 0 0 0 0 0 0,1,1,1
Case 3076,2,19 2 0 0 0 0 0,2,1,1
Case 3076,2,19 2 2 0 0 0 0,3,1,1
Case 3076,2,19 2 2 2 0 0 0,4,1,1
Case 1204,9,9 0 0 0 0 0 0,1,2,21
Case 1204,9,9 9 0 0 0 0 0,2,20,21
Case 2447,20,20 0 0 0 0 0 0,1,12,1
Case 2447,13,20 13 0 0 0 0 0,2,1,1
Case 3053,19,19 0 0 0 0 0 0,1,7,6
Case 3530,20,20 0 0 0 0 0 0,1,1,1
Case 3566,5,5 0 0 0 0 0 0,1,20,21
Case 4153,19,19 0 0 0 0 0 0,1,3,3
Case 4153,4,19 4 0 0 0 0 0,2,3,3
Case 4147,2,2 0 0 0 0 0 0,1,1,18
Case 4147,2,2 2 0 0 0 0 0,2,18,18
Case 2442,19,19 0 0 0 0 0 0,1,1,1
Case 2308,3,3 0 0 0 0 0 0,1,18,18
Case 3100,2,2 0 0 0 0 0 0,1,1,21
Case 3100,2,2 2 0 0 0 0 0,2,20,21
Case 283,19,19 0 0 0 0 0 0,1,9,9
Case 1070,20,20 0 0 0 0 0 0,1,1,4
Case 1070,2,20 2 0 0 0 0 0,2,4,4
Case 1070,5,20 2 5 0 0 0 0,3,4,4
Case 512,19,19 0 0 0 0 0 0,1,7,2
Case 512,7,19 7 0 0 0 0 0,2,2,2
Case 3424,4,4 0 0 0 0 0 0,1,20,3
Case 3424,19,4 19 0 0 0 0 0,2,3,3
Case 472,4,4 0 0 0 0 0 0,1,18,18
Case 626,20,20 0 0 0 0 0 0,1,1,2
Case 626,2,20 2 0 0 0 0 0,2,2,2
Case 3215,3,3 0 0 0 0 0 0,1,18,7
Case 3215,20,3 20 0 0 0 0 0,2,6,7
Case 4380,16,16 0 0 0 0 0 0,1,20,21
Case 4481,19,19 0 0 0 0 0 0,1,9,12
Case 4481,14,19 14 0 0 0 0 0,2,13,12
Case 3070,19,19 0 0 0 0 0 0,1,7,6
Case 639,20,20 0 0 0 0 0 0,1,1,7
Case 639,2,20 2 0 0 0 0 0,2,6,7
Case 2413,19,19 0 0 0 0 0 0,1,1,1
Case 4353,2,2 0 0 0 0 0 0,1,18,18
Case 1995,15,15 0 0 0 0 0 0,1,20,4
Case 1995,19,15 19 0 0 0 0 0,2,4,4
Case 4323,19,19 0 0 0 0 0 0,1,7,6
Case 3490,19,19 0 0 0 0 0 0,1,2,2
Case 3490,9,19 9 0 0 0 0 0,2,2,2
Case 2598,9,9 0 0 0 0 0 0,1,1,18
Case 2598,2,9 2 0 0 0 0 0,2,18,18
Case 3150,15,15 0 0 0 0 0 0,1,13,21
Case 3150,15,15 15 0 0 0 0 0,2,20,21
Case 3691,2,2 0 0 0 0 0 0,1,20,21
Case 4100,19,19 0 0 0 0 0 0,1,10,10
Case 4100,8,19 8 0 0 0 0 0,2,10,10
Case 951,20,20 0 0 0 0 0 0,1,4,4
Case 951,5,20 5 0 0 0 0 0,2,4,4
Case 2946,19,19 0 0 0 0 0 0,1,7,6
Case 2946,7,19 7 0 0 0 0 0,2,7,6
Case 350,4,4 0 0 0 0 0 0,1,3,21
Case 350,4,4 4 0 0 0 0 0,2,20,21
Case 1518,19,19 0 0 0 0 0 0,1,4,4
Case 1518,5,19 5 0 0 0 0 0,2,4,4
Case 1518,5,19 5 5 0 0 0 0,3,4,4
Case 3897,19,19 0 0 0 0 0 0,1,6,7
Case 3897,3,19 3 0 0 0 0 0,2,6,7
Case 3254,5,5 0 0 0 0 0 0,1,13,12
Case 4359,7,7 0 0 0 0 0 0,1,18,6
Case 4359,20,7 20 0 0 0 0 0,2,7,6
Case 4501,20,20 0 0 0 0 0 0,1,6,7
Case 4501,3,20 3 0 0 0 0 0,2,6,7
Case 4501,3,20 3 3 0 0 0 0,3,6,7
Case 1633,9,9 0 0 0 0 0 0,1,20,21
Case 4219,7,7 0 0 0 0 0 0,1,7,21
Case 4219,7,7 7 0 0 0 0 0,2,20,21
Case 4442,19,19 0 0 0 0 0 0,1,1,11
Case 4442,2,19 2 0 0 0 0 0,2,1,11
Case 4442,2,19 2 2 0 0 0 0,3,11,11
Case 4442,12,19 2 2 12 0 0 0,4,11,11
Case 770,19,19 0 0 0 0 0 0,1,3,3
Case 3630,19,19 0 0 0 0 0 0,1,1,1
Case 3630,2,19 2 0 0 0 0 0,2,1,1
Case 875,2,2 0 0 0 0 0 0,1,18,18
Case 4434,19,19 0 0 0 0 0 0,1,1,1
Case 1604,3,3 0 0 0 0 0 0,1,18,18
Case 2669,19,19 0 0 0 0 0 0,1,9,9
Case 2669,14,19 14 0 0 0 0 0,2,9,9
Case 1151,16,16 0 0 0 0 0 0,1,16,21
Case 1151,16,16 16 0 0 0 0 0,2,20,21
Case 191,4,4 0 0 0 0 0 0,1,18,18
Case 3746,2,2 0 0 0 0 0 0,1,20,1
Case 3746,19,2 19 0 0 0 0 0,2,1,1
Case 2581,11,11 0 0 0 0 0 0,1,14,18
Case 2581,11,11 11 0 0 0 0 0,2,14,18
Case 2581,11,11 11 11 0 0 0 0,3,18,18
Case 2504,7,7 0 0 0 0 0 0,1,18,6
Case 2504,20,7 20 0 0 0 0 0,2,18,6
Case 2504,20,7 20 20 0 0 0 0,3,7,6
Case 3569,3,3 0 0 0 0 0 0,1,18,18
Case 3346,19,19 0 0 0 0 0 0,1,1,1
Case 3346,2,19 2 0 0 0 0 0,2,1,1
Case 3346,2,19 2 2 0 0 0 0,3,1,1
Case 560,19,19 0 0 0 0 0 0,1,9,9
Case 3570,19,19 0 0 0 0 0 0,1,4,4
Case 3570,5,19 5 0 0 0 0 0,2,4,4
Case 192,14,14 0 0 0 0 0 0,1,18,18
Case 2407,9,9 0 0 0 0 0 0,1,2,21
Case 2407,9,9 9 0 0 0 0 0,2,2,21
Case 2407,9,9 9 9 0 0 0 0,3,20,21
Case 1441,2,2 0 0 0 0 0 0,1,1,18
Case 1441,2,2 2 0 0 0 0 0,2,18,18
Case 1606,19,19 0 0 0 0 0 0,1,2,2
Case 4475,3,3 0 0 0 0 0 0,1,18,18
Case 3526,19,19 0 0 0 0 0 0,1,1,1
Case 959,4,4 0 0 0 0 0 0,1,18,18
Case 3294,20,20 0 0 0 0 0 0,1,12,13
Case 2892,8,8 0 0 0 0 0 0,1,10,21
Case 2892,8,8 8 0 0 0 0 0,2,20,21
Case 2388,20,20 0 0 0 0 0 0,1,13,12
Case 798,12,12 0 0 0 0 0 0,1,11,9
Case 798,12,12 12 0 0 0 0 0,2,20,9
Case 798,19,12 12 19 0 0 0 0,3,9,9
Case 2688,2,2 0 0 0 0 0 0,1,20,21
Case 2534,19,19 0 0 0 0 0 0,1,3,3
Case 878,19,19 0 0 0 0 0 0,1,1,1
Case 995,8,8 0 0 0 0 0 0,1,10,21
Case 995,8,8 8 0 0 0 0 0,2,20,21
Case 4394,19,19 0 0 0 0 0 0,1,7,6
Case 3571,19,19 0 0 0 0 0 0,1,1,1
Case 3571,2,19 2 0 0 0 0 0,2,1,1
Case 3796,19,19 0 0 0 0 0 0,1,9,9
Case 4230,2,2 0 0 0 0 0 0,1,20,21
Case 4580,19,19 0 0 0 0 0 0,1,10,10
Case 4580,8,19 8 0 0 0 0 0,2,10,10
Case 79,2,2 0 0 0 0 0 0,1,1,1
Case 79,2,2 2 0 0 0 0 0,2,18,1
Case 79,20,2 2 20 0 0 0 0,3,1,1
Case 3794,19,19 0 0 0 0 0 0,1,3,3
Case 4448,19,19 0 0 0 0 0 0,1,1,1
Case 362,2,2 0 0 0 0 0 0,1,20,21
Case 2287,19,19 0 0 0 0 0 0,1,13,12
Case 2641,2,2 0 0 0 0 0 0,1,20,21
Case 2606,19,19 0 0 0 0 0 0,1,10,4
Case 2606,8,19 8 0 0 0 0 0,2,4,4
Case 3360,20,20 0 0 0 0 0 0,1,1,1
Case 3027,7,7 0 0 0 0 0 0,1,18,18
Case 478,20,20 0 0 0 0 0 0,1,3,3
Case 2636,16,16 0 0 0 0 0 0,1,20,21
Case 2623,3,3 0 0 0 0 0 0,1,20,1
Case 2623,19,3 19 0 0 0 0 0,2,1,1
Case 3418,20,20 0 0 0 0 0 0,1,1,1
Case 2282,2,2 0 0 0 0 0 0,1,20,21
Case 3214,7,7 0 0 0 0 0 0,1,18,11
Case 3214,20,7 20 0 0 0 0 0,2,11,11
Case 1643,19,19 0 0 0 0 0 0,1,2,2
Case 678,7,7 0 0 0 0 0 0,1,7,6
Case 678,7,7 7 0 0 0 0 0,2,20,6
Case 678,19,7 7 19 0 0 0 0,3,7,6
Case 144,20,20 0 0 0 0 0 0,1,12,13
Case 144,13,20 13 0 0 0 0 0,2,12,13
Case 4123,15,15 0 0 0 0 0 0,1,20,21
Case 3616,19,19 0 0 0 0 0 0,1,1,1
Case 3616,2,19 2 0 0 0 0 0,2,1,1
Case 3616,2,19 2 2 0 0 0 0,3,1,1
Case 2438,19,19 0 0 0 0 0 0,1,1,1
Case 2730,19,19 0 0 0 0 0 0,1,20,21
Case 2607,2,2 0 0 0 0 0 0,1,18,1
Case 2607,20,2 20 0 0 0 0 0,2,1,1
Case 2610,19,19 0 0 0 0 0 0,1,1,1
Case 2610,2,19 2 0 0 0 0 0,2,1,1
Case 2776,20,20 0 0 0 0 0 0,1,6,7
Case 282,20,20 0 0 0 0 0 0,1,1,1
Case 2336,19,19 0 0 0 0 0 0,1,14,14
Case 3857,2,2 0 0 0 0 0 0,1,18,18
Case 3575,19,19 0 0 0 0 0 0,1,5,5
Case 3475,3,3 0 0 0 0 0 0,1,18,1
Case 3475,20,3 20 0 0 0 0 0,2,1,1
Case 779,19,19 0 0 0 0 0 0,1,1,1
Case 779,2,19 2 0 0 0 0 0,2,1,1
Case 386,19,19 0 0 0 0 0 0,1,1,1
Case 386,2,19 2 0 0 0 0 0,2,1,1
Case 558,2,2 0 0 0 0 0 0,1,18,18
Case 2921,19,19 0 0 0 0 0 0,1,6,7
Case 2921,3,19 3 0 0 0 0 0,2,6,7
Case 2921,3,19 3 3 0 0 0 0,3,6,7
Case 2788,20,20 0 0 0 0 0 0,1,1,1
Case 2001,5,5 0 0 0 0 0 0,1,4,21
Case 2001,5,5 5 0 0 0 0 0,2,20,21
Case 2486,19,19 0 0 0 0 0 0,1,13,12
Case 2486,15,19 15 0 0 0 0 0,2,13,12
Case 2486,15,19 15 15 0 0 0 0,3,13,12
Case 877,19,19 0 0 0 0 0 0,1,1,1
Case 401,2,2 0 0 0 0 0 0,1,1,21
Case 401,2,2 2 0 0 0 0 0,2,20,21
Case 533,19,19 0 0 0 0 0 0,1,7,6
Case 1054,20,20 0 0 0 0 0 0,1,1,1
Case 2294,19,19 0 0 0 0 0 0,1,1,1
Case 4480,11,11 0 0 0 0 0 0,1,20,21
Case 1513,19,19 0 0 0 0 0 0,1,1,1
Case 1513,2,19 2 0 0 0 0 0,2,1,1
Case 1513,2,19 2 2 0 0 0 0,3,1,1
Case 3239,2,2 0 0 0 0 0 0,1,18,18
Case 3370,19,19 0 0 0 0 0 0,1,1,1
Case 4202,19,19 0 0 0 0 0 0,1,2,2
Case 4202,9,19 9 0 0 0 0 0,2,2,2
Case 1188,19,19 0 0 0 0 0 0,1,6,7
Case 1188,3,19 3 0 0 0 0 0,2,6,7
Case 3508,11,11 0 0 0 0 0 0,1,20,21
Case 280,19,19 0 0 0 0 0 0,1,1,1
Case 280,2,19 2 0 0 0 0 0,2,1,1
Case 280,2,19 2 2 0 0 0 0,3,1,1
Case 280,2,19 2 2 2 0 0 0,4,1,1
Case 3661,19,19 0 0 0 0 0 0,1,6,7
Case 3565,20,20 0 0 0 0 0 0,1,3,3
Case 3454,20,20 0 0 0 0 0 0,1,14,14
Case 3454,11,20 11 0 0 0 0 0,2,14,14
Case 2541,3,3 0 0 0 0 0 0,1,18,18
Case 47,19,19 0 0 0 0 0 0,1,16,16
Case 3790,7,7 0 0 0 0 0 0,1,20,21
Case 230,20,20 0 0 0 0 0 0,1,2,2
Case 3353,19,19 0 0 0 0 0 0,1,3,3
Case 4467,19,19 0 0 0 0 0 0,1,1,1
Case 346,2,2 0 0 0 0 0 0,1,18,14
Case 346,20,2 20 0 0 0 0 0,2,14,14
Case 2653,19,19 0 0 0 0 0 0,1,1,1
Case 3543,2,2 0 0 0 0 0 0,1,1,18
Case 3543,2,2 2 0 0 0 0 0,2,18,18
Case 1646,19,19 0 0 0 0 0 0,1,7,6
Case 1865,19,19 0 0 0 0 0 0,1,7,5
Case 1865,7,19 7 0 0 0 0 0,2,5,5
Case 3798,20,20 0 0 0 0 0 0,1,1,1
Case 3444,23,23 0 0 0 0 0 0,1,22,18
Case 3444,23,23 23 0 0 0 0 0,2,1,18
Case 3444,2,23 23 2 0 0 0 0,3,1,18
Case 3444,2,23 23 2 2 0 0 0,4,18,18
Case 3797,4,4 0 0 0 0 0 0,1,20,7
Case 3797,19,4 19 0 0 0 0 0,2,6,7
Case 513,19,19 0 0 0 0 0 0,1,5,5
Case 2659,20,20 0 0 0 0 0 0,1,6,1
Case 2659,3,20 3 0 0 0 0 0,2,1,1
Case 2659,2,20 3 2 0 0 0 0,3,1,1
Case 4293,19,19 0 0 0 0 0 0,1,3,3
Case 206,19,19 0 0 0 0 0 0,1,2,2
Case 206,9,19 9 0 0 0 0 0,2,2,2
Case 433,20,20 0 0 0 0 0 0,1,1,1
Case 433,2,20 2 0 0 0 0 0,2,1,1
Case 4385,20,20 0 0 0 0 0 0,1,1,1
Case 3776,15,15 0 0 0 0 0 0,1,13,18
Case 3776,15,15 15 0 0 0 0 0,2,18,18
Case 2826,5,5 0 0 0 0 0 0,1,18,18
Case 3416,19,19 0 0 0 0 0 0,1,3,3
Case 3849,2,2 0 0 0 0 0 0,1,1,21
Case 3849,2,2 2 0 0 0 0 0,2,1,21
Case 3849,2,2 2 2 0 0 0 0,3,20,21
Case 97,14,14 0 0 0 0 0 0,1,18,18
Case 4564,2,2 0 0 0 0 0 0,1,1,21
Case 4564,2,2 2 0 0 0 0 0,2,20,21
Case 2511,19,19 0 0 0 0 0 0,1,4,4
Case 2834,20,20 0 0 0 0 0 0,1,1,1
Case 2834,2,20 2 0 0 0 0 0,2,1,1
Case 3841,19,19 0 0 0 0 0 0,1,1,2
Case 3841,2,19 2 0 0 0 0 0,2,1,2
Case 3841,2,19 2 2 0 0 0 0,3,2,2
Case 2244,14,14 0 0 0 0 0 0,1,20,21
Case 3464,19,19 0 0 0 0 0 0,1,6,7
Case 3464,3,19 3 0 0 0 0 0,2,6,7
Case 2059,9,9 0 0 0 0 0 0,1,18,18
Case 1464,20,20 0 0 0 0 0 0,1,2,2
Case 1464,9,20 9 0 0 0 0 0,2,2,2
Case 660,15,15 0 0 0 0 0 0,1,20,21
Case 4326,2,2 0 0 0 0 0 0,1,18,18
Case 4324,9,9 0 0 0 0 0 0,1,2,18
Case 4324,9,9 9 0 0 0 0 0,2,18,18
Case 3030,19,19 0 0 0 0 0 0,1,1,1
Case 3030,2,19 2 0 0 0 0 0,2,1,1
Case 3030,2,19 2 2 0 0 0 0,3,1,1
Case 3030,2,19 2 2 2 0 0 0,4,1,1
Case 2455,4,4 0 0 0 0 0 0,1,3,18
Case 2455,4,4 4 0 0 0 0 0,2,18,18
Case 3645,2,2 0 0 0 0 0 0,1,18,18
Case 3695,19,19 0 0 0 0 0 0,1,5,5
Case 3695,6,19 6 0 0 0 0 0,2,5,5
Case 2425,7,7 0 0 0 0 0 0,1,7,21
Case 2425,7,7 7 0 0 0 0 0,2,20,21
Case 3559,19,19 0 0 0 0 0 0,1,1,1
Case 757,2,2 0 0 0 0 0 0,1,1,18
Case 757,2,2 2 0 0 0 0 0,2,18,18
Case 3071,4,4 0 0 0 0 0 0,1,18,18
Case 3705,20,20 0 0 0 0 0 0,1,4,12
Case 3705,5,20 5 0 0 0 0 0,2,13,12
Case 2435,19,19 0 0 0 0 0 0,1,2,2
Case 2435,9,19 9 0 0 0 0 0,2,2,2
Case 3004,2,2 0 0 0 0 0 0,1,1,21
Case 3004,2,2 2 0 0 0 0 0,2,1,21
Case 3004,2,2 2 2 0 0 0 0,3,1,21
Case 3004,2,2 2 2 2 0 0 0,4,20,21
Case 3594,14,14 0 0 0 0 0 0,1,20,21
Case 2419,19,19 0 0 0 0 0 0,1,6,7
Case 3531,19,19 0 0 0 0 0 0,1,1,1
Case 3172,3,3 0 0 0 0 0 0,1,18,18
Case 4149,9,9 0 0 0 0 0 0,1,18,18
Case 652,19,19 0 0 0 0 0 0,1,16,16
Case 2887,15,15 0 0 0 0 0 0,1,13,21
Case 2887,15,15 15 0 0 0 0 0,2,20,21
Case 3786,19,19 0 0 0 0 0 0,1,3,3
